 Scan The fastest combinaison 32

 MKL_NUM_THREADS=32 OMP_NUM_THREADS=32




Feast 3.0:  image size = 32 X 32  ,   # Sub-Intervals= 1

| Sub-Intervals| 		| -1.08 -- 0 |
| List M0 |   		          | 597 |


Parallel Feast Double

h 	 gm 	 fe 	 Emin 	 Emax 	 M0 	 #cnt 	 ratio 	 Meth 	 eps 	 PSNR0  	 PSNR 	 eig(s) 	 Split(s) 	 Total(s) 	 #iter 	 Nh % 	 info	 store_fact 	 cnvgce_trace_Resdl 	 guess_M0 % 	  Run_Q_M0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	6	 inf	   47.917	   3.161	   3.644	  6.826	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	6	 inf	   47.917	   5.256	   3.647	  8.925	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	6	 inf	   47.917	   3.213	   3.660	  6.895	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	12	 inf	   47.917	   5.914	   3.652	  9.587	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	12	 inf	   47.917	   5.869	   3.645	  9.527	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	12	 inf	   47.917	   5.248	   3.644	  8.913	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 1	2	12	 inf	   47.917	   6.291	   3.646	  9.958	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	6	 inf	   47.917	   8.948	   3.642	  12.611	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	6	 inf	   47.917	   6.065	   3.644	  9.731	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	6	 inf	   47.917	   5.582	   3.647	  9.250	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	6	 inf	   47.917	   4.404	   3.645	  8.070	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	12	 inf	   47.917	   8.909	   3.647	  12.578	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	12	 inf	   47.917	   6.069	   3.652	  9.743	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	12	 inf	   47.917	   5.549	   3.661	  9.224	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	0	12	 inf	   47.917	   4.381	   3.653	  8.056	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	6	 inf	   47.917	   9.401	   3.644	  13.058	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	6	 inf	   47.917	   6.343	   3.650	  10.015	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	6	 inf	   47.917	   6.002	   3.648	  9.663	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	6	 inf	   47.917	   4.705	   3.649	  8.376	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	12	 inf	   47.917	   9.396	   3.642	  13.053	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	12	 inf	   47.917	   6.328	   3.651	  10.000	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	12	 inf	   47.917	   6.019	   3.648	  9.681	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	1	12	 inf	   47.917	   4.634	   3.649	  8.305	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	6	 inf	   47.917	   5.892	   3.654	  9.560	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	6	 inf	   47.917	   3.128	   3.662	  6.812	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	6	 inf	   47.917	   4.510	   3.662	  8.193	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	6	 inf	   47.917	   3.194	   3.650	  6.866	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	12	 inf	   47.917	   8.659	   3.650	  12.330	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	12	 inf	   47.917	   5.928	   3.688	  9.639	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	12	 inf	   47.917	   5.288	   3.648	  8.958	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	417	  56	 100	2	12	 inf	   47.917	   4.219	   3.646	  7.887	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	6	 inf	   47.917	   4.022	   3.649	  7.693	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	6	 inf	   47.917	   3.067	   3.595	  6.684	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	6	 inf	   47.917	   3.926	   3.594	  7.533	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	6	 inf	   47.917	   2.800	   3.568	  6.390	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	12	 inf	   47.917	   3.999	   3.594	  7.615	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	12	 inf	   47.917	   4.006	   3.591	  7.618	 5	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	12	 inf	   47.917	   3.772	   3.599	  7.385	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	0	12	 inf	   47.917	   3.913	   3.648	  7.582	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	6	 inf	   47.917	   3.808	   3.644	  7.465	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	6	 inf	   47.917	   2.596	   3.648	  6.265	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	6	 inf	   47.917	   3.366	   3.645	  7.024	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	6	 inf	   47.917	   2.362	   3.647	  6.030	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	12	 inf	   47.917	   3.867	   3.645	  7.526	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	12	 inf	   47.917	   3.915	   3.650	  7.587	 4	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	12	 inf	   47.917	   3.420	   3.648	  7.082	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	1	12	 inf	   47.917	   3.400	   3.647	  7.069	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	6	 inf	   47.917	   6.475	   3.651	  10.147	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	6	 inf	   47.917	   5.727	   3.644	  9.385	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	6	 inf	   47.917	   5.089	   3.647	  8.751	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	6	 inf	   47.917	   4.987	   3.652	  8.653	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	12	 inf	   47.917	   7.088	   3.646	  10.748	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	12	 inf	   47.917	   10.087	   3.647	  13.748	 6	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	12	 inf	   47.917	   6.338	   3.657	  10.008	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 1	2	12	 inf	   47.917	   8.582	   3.646	  12.241	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	6	 inf	   47.917	   4.233	   3.647	  7.893	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	6	 inf	   47.917	   2.921	   3.647	  6.582	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	6	 inf	   47.917	   3.890	   3.645	  7.549	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	6	 inf	   47.917	   2.606	   3.647	  6.267	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	12	 inf	   47.917	   4.288	   3.650	  7.952	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	12	 inf	   47.917	   5.719	   3.648	  9.380	 2	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	12	 inf	   47.917	   3.904	   3.645	  7.571	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	0	12	 inf	   47.917	   5.116	   3.662	  8.799	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	6	 inf	   47.917	   4.364	   3.645	  8.031	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	6	 inf	   47.917	   4.333	   3.645	  7.992	 2	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	6	 inf	   47.917	   3.887	   3.645	  7.546	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	6	 inf	   47.917	   3.798	   3.646	  7.458	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	12	 inf	   47.917	   5.695	   3.645	  9.354	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	12	 inf	   47.917	   7.179	   3.646	  10.847	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	12	 inf	   47.917	   5.106	   3.644	  8.772	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	1	12	 inf	   47.917	   6.326	   3.643	  9.991	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	6	 inf	   47.917	   5.773	   3.659	  9.454	 3	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	6	 inf	   47.917	   5.730	   3.647	  9.391	 3	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	6	 inf	   47.917	   5.084	   3.648	  8.745	 3	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	6	 inf	   47.917	   4.987	   3.648	  8.648	 3	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	12	 inf	   47.917	   7.097	   3.639	  10.750	 4	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	12	 inf	   47.917	   9.982	   3.648	  13.644	 6	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	12	 inf	   47.917	   6.299	   3.647	  9.959	 4	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  8	 100	2	12	 inf	   47.917	   8.565	   3.650	  12.229	 6	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	6	 inf	   47.917	   8.657	   3.647	  12.318	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	6	 inf	   47.917	   5.989	   3.646	  9.657	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	6	 inf	   47.917	   4.349	   3.649	  8.020	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	6	 inf	   47.917	   4.327	   3.646	  7.987	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	12	 inf	   47.917	   8.664	   3.646	  12.332	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	12	 inf	   47.917	   5.988	   3.650	  9.652	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	12	 inf	   47.917	   5.231	   3.647	  8.892	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	0	12	 inf	   47.917	   5.231	   3.647	  8.900	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	6	 inf	   47.917	   8.637	   3.646	  12.304	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	6	 inf	   47.917	   6.003	   3.643	  9.668	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	6	 inf	   47.917	   5.259	   3.651	  8.931	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	6	 inf	   47.917	   3.438	   3.654	  7.114	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	12	 inf	   47.917	   8.641	   3.654	  12.309	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	12	 inf	   47.917	   6.028	   3.644	  9.686	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	12	 inf	   47.917	   5.281	   3.648	  8.943	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	1	12	 inf	   47.917	   4.412	   3.645	  8.071	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	6	 inf	   47.917	   8.601	   3.647	  12.262	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	6	 inf	   47.917	   3.317	   3.647	  6.978	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	6	 inf	   47.917	   5.250	   3.649	  8.921	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	6	 inf	   47.917	   3.408	   3.651	  7.073	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	12	 inf	   47.917	   8.570	   3.667	  12.259	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	12	 inf	   47.917	   5.951	   3.645	  9.618	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	12	 inf	   47.917	   5.242	   3.648	  8.912	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 1	2	12	 inf	   47.917	   4.329	   3.650	  8.001	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	6	 inf	   47.917	   8.715	   3.648	  12.377	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	6	 inf	   47.917	   6.054	   3.649	  9.716	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	6	 inf	   47.917	   5.390	   3.644	  9.048	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	6	 inf	   47.917	   4.395	   3.644	  8.053	 1	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	12	 inf	   47.917	   8.769	   3.648	  12.431	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	12	 inf	   47.917	   6.070	   3.667	  9.759	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	12	 inf	   47.917	   5.397	   3.651	  9.070	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	0	12	 inf	   47.917	   5.398	   3.648	  9.061	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	6	 inf	   47.917	   9.276	   3.652	  12.941	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	6	 inf	   47.917	   6.367	   3.653	  10.033	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	6	 inf	   47.917	   5.918	   3.648	  9.581	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	6	 inf	   47.917	   4.713	   3.652	  8.379	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	12	 inf	   47.917	   9.300	   3.650	  12.972	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	12	 inf	   47.917	   6.373	   3.648	  10.035	 1	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	12	 inf	   47.917	   5.940	   3.650	  9.604	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	1	12	 inf	   47.917	   5.937	   3.653	  9.604	 2	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	6	 inf	   47.917	   5.963	   3.647	  9.624	 1	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	6	 inf	   47.917	   3.363	   3.650	  7.033	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	6	 inf	   47.917	   5.242	   3.648	  8.912	 1	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	6	 inf	   47.917	   3.395	   3.646	  7.063	 0	571	0	1	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	12	 inf	   47.917	   8.567	   3.649	  12.237	 2	571	0	0	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	12	 inf	   47.917	   5.966	   3.649	  9.628	 0	571	0	0	1	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	12	 inf	   47.917	   6.180	   3.651	  9.853	 2	571	0	1	0	0	0
0.260	0.500	1.000	-1.082	-0.258	536	  56	 100	2	12	 inf	   47.917	   4.329	   3.651	  8.001	 0	571	0	1	1	0	0

Warrning : M0_Total = 597  Please change your input attributs  such that : 0 < n <  2 with  1500 > m0 > 250



                            The run.sh command was:                                 
##########################################################################################
#!/bin/bash
#SBATCH --account=k1251
#SBATCH --job-name=pfeast_nc32
#SBATCH --output=./sensTV/32/pfeast_nc_32-%j.out
#SBATCH --error=./sensTV/32/errors/pfeast_nc_32-%j.err
#SBATCH --nodes=1
#SBATCH --time=23:59:00


export MKL_NUM_THREADS=32 OMP_NUM_THREADS=32
echo " Scan The fastest combinaison 32"
echo""
echo " MKL_NUM_THREADS=32 OMP_NUM_THREADS=32"
echo""
echo""

srun --ntasks=1 --ntasks-per-node=1   ./SCSA_2D2D_dfeast_parallel   -nc 8  --data ../dat_data/img32_Lena32.dat ../dat_data/img32_Lena32.dat  -N 32 -h 0.26 -gm 0.5
srun --ntasks=2 --ntasks-per-node=2 --ntasks-per-socket=1   ./SCSA_2D2D_dfeast_parallel   -nc 8  --data ../dat_data/img32_Lena32.dat ../dat_data/img32_Lena32.dat  -N 32 -h 0.26 -gm 0.5
srun --ntasks=4 --ntasks-per-node=4 --ntasks-per-socket=2   ./SCSA_2D2D_dfeast_parallel   -nc 8  --data ../dat_data/img32_Lena32.dat ../dat_data/img32_Lena32.dat  -N 32 -h 0.26 -gm 0.5

echo""
echo""
echo "                            The run.sh command was:                                 "
echo "##########################################################################################"
cat run_32.sh
