MKL Double 
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info 
	0.310000	0.500000	1.000000	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 N/A 	 -8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	15.590663	16.732963	93.173355	N/A	1811	0
Feast Double
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1711	-0.511053	0.000000	1	-8.295931e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	1825.155658	1826.186014	99.943579	42	1489	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1389	-1.533158	0.000000	3	-5.306308e-02	-7.758208e-01	inf	25.898556	0.000000	0.002571	113.010639	113.997086	99.134673	5	1389	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1489	-1.533158	0.000000	3	-3.767821e-02	-7.758208e-01	inf	29.206589	0.000000	0.001200	176.430728	177.479086	99.409306	6	1489	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1589	-1.533158	0.000000	3	-1.782525e-02	-7.758208e-01	inf	33.447266	0.000000	0.000452	237.359827	238.419749	99.555439	7	1589	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1689	-1.533158	0.000000	3	-6.002945e-03	-7.758208e-01	inf	40.457115	0.000000	0.000090	433.061858	434.147384	99.749964	11	1689	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1789	-1.533158	0.000000	3	-3.524028e-04	-7.758208e-01	inf	48.404572	0.000000	0.000014	1922.316095	1923.429303	99.942124	42	1788	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1889	-1.533158	0.000000	3	-3.484456e-05	-7.758208e-01	inf	48.404324	0.000000	0.000014	2099.801923	2100.921187	99.946725	42	1810	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1989	-1.533158	0.000000	3	-8.198137e-05	-7.758208e-01	inf	48.399654	0.000000	0.000014	2278.131483	2279.251017	99.950881	42	1811	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1711	-2.555264	0.000000	5	-2.209157e-03	-7.758208e-01	inf	41.925495	0.000000	0.000064	744.688671	745.784624	99.853047	18	1711	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1811	-2.555264	0.000000	5	-4.854198e-04	-7.758208e-01	inf	48.394165	0.000000	0.000014	1971.366674	1972.479859	99.943564	42	1792	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	10	0	1911	-2.555264	0.000000	5	-4.467861e-04	-7.758208e-01	inf	48.418148	0.000000	0.000014	2131.222224	2132.335093	99.947810	42	1808	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1708	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	377.127892	378.156792	99.727917	4	1489	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1389	-1.533158	0.000000	3	-1.431762e-03	-7.758208e-01	inf	17.381308	0.000000	0.018276	4072.133088	4073.101873	99.976215	42	1335	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1489	-1.533158	0.000000	3	-9.335710e-04	-7.758208e-01	inf	19.379871	0.000000	0.011535	4281.995327	4282.973040	99.977172	42	1453	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1589	-1.533158	0.000000	3	-9.091212e-04	-7.758208e-01	inf	22.191664	0.000000	0.006037	4727.254525	4728.303467	99.977816	42	1562	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1689	-1.533158	0.000000	3	-9.083279e-04	-7.758208e-01	inf	26.018045	0.000000	0.002501	5057.982315	5059.060077	99.978696	42	1661	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1789	-1.533158	0.000000	3	-9.082863e-04	-7.758208e-01	inf	41.213707	0.000000	0.000076	5399.007717	5400.121482	99.979375	42	1788	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	692.618739	693.736064	99.838941	6	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	442.924680	444.044049	99.747915	4	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1711	-2.555264	0.000000	5	-1.473262e-03	-7.758208e-01	inf	29.510340	0.000000	0.001119	5160.524720	5161.615327	99.978871	42	1710	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1811	-2.555264	0.000000	5	-5.328291e-05	-7.758208e-01	inf	48.397190	0.000000	0.000014	1199.041666	1200.160297	99.906793	10	1811	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	701.602653	702.719601	99.841054	6	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	10	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	590.991214	592.109936	99.811062	5	1811	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1711	-0.511053	0.000000	1	-8.295909e-05	-5.109042e-01	inf	17.833920	0.000000	0.016467	1763.032992	1764.063670	99.941574	42	1489	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1389	-1.533158	0.000000	3	-5.219869e-02	-7.758197e-01	inf	25.843975	0.000000	0.002604	137.222909	138.213208	99.283499	6	1389	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.352539e-02	-7.758202e-01	inf	28.632771	0.000000	0.001370	165.050866	166.087327	99.375954	6	1489	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.438679e-02	-7.758208e-01	inf	33.172489	0.000000	0.000482	261.076452	262.135720	99.595909	8	1589	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1689	-1.533158	0.000000	3	-5.034692e-03	-7.758208e-01	inf	40.291718	0.000000	0.000094	522.491855	523.582428	99.791709	13	1689	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1789	-1.533158	0.000000	3	-8.717030e-04	-7.758208e-01	inf	48.352608	0.000000	0.000015	1943.218671	1944.331581	99.942761	42	1786	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1889	-1.533158	0.000000	3	-5.973503e-04	-7.758208e-01	inf	48.411060	0.000000	0.000014	2108.940497	2110.057133	99.947080	42	1808	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1989	-1.533158	0.000000	3	-7.592173e-05	-7.758208e-01	inf	48.399860	0.000000	0.000014	2266.414221	2267.532530	99.950682	42	1811	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1711	-2.555264	0.000000	5	-2.214045e-03	-7.758208e-01	inf	41.888985	0.000000	0.000065	909.187318	910.282628	99.879674	22	1711	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1811	-2.555264	0.000000	5	-2.411035e-04	-7.758208e-01	inf	48.254410	0.000000	0.000015	1950.780711	1951.890782	99.943128	42	1787	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	50	0	1911	-2.555264	0.000000	5	-1.793600e-04	-7.758208e-01	inf	48.439053	0.000000	0.000014	2133.678097	2134.796538	99.947609	42	1807	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1707	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	503.255089	504.283115	99.796141	5	1489	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1389	-1.533158	0.000000	3	-2.847323e-02	-6.907206e-01	inf	21.303055	0.000000	0.007408	301.246732	302.253465	99.666924	4	1389	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1489	-1.533158	0.000000	3	-2.322546e-02	-7.089233e-01	inf	23.830973	0.000000	0.004139	308.449340	309.436884	99.680858	4	1489	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1589	-1.533158	0.000000	3	-1.763275e-02	-7.338125e-01	inf	27.248419	0.000000	0.001884	348.113384	349.172939	99.696553	4	1589	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1689	-1.533158	0.000000	3	-1.190001e-02	-7.554316e-01	inf	32.665470	0.000000	0.000541	372.278770	373.368184	99.708220	4	1689	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1789	-1.533158	0.000000	3	-3.202677e-03	-7.728002e-01	inf	44.873329	0.000000	0.000033	394.395963	395.509854	99.718366	4	1789	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1104.677302	1105.794680	99.898952	9	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	730.405853	731.525088	99.847000	6	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1711	-2.555264	0.000000	5	-1.313781e-02	-7.608149e-01	inf	34.738480	0.000000	0.000336	377.832516	378.928759	99.710699	4	1711	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1811	-2.555264	0.000000	5	-1.494794e-05	-7.758208e-01	inf	48.400322	0.000000	0.000014	5465.877059	5467.018210	99.979127	41	1811	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1135.403591	1136.560276	99.898229	9	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	50	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	892.555589	893.674840	99.874759	7	1811	0
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1711	-0.511053	0.000000	1	-8.299232e-05	-5.109042e-01	inf	17.834116	0.000000	0.016466	2027.961025	2029.038912	99.946877	42	1489	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.371320e-02	-7.754711e-01	inf	25.368055	0.000000	0.002905	318.072052	319.115906	99.672892	7	1389	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.092993e-02	-7.757586e-01	inf	28.410912	0.000000	0.001442	233.971922	235.009763	99.558384	8	1489	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1589	-1.533158	0.000000	3	-1.352912e-02	-7.758203e-01	inf	33.017792	0.000000	0.000499	384.961591	386.027445	99.723892	11	1589	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1689	-1.533158	0.000000	3	-2.382709e-03	-7.758208e-01	inf	39.877918	0.000000	0.000103	695.040212	696.130189	99.843423	17	1689	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1789	-1.533158	0.000000	3	-6.610944e-04	-7.758208e-01	inf	48.131641	0.000000	0.000015	1970.336048	1971.446523	99.943672	42	1781	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1889	-1.533158	0.000000	3	-2.783397e-04	-7.758208e-01	inf	48.435661	0.000000	0.000014	2150.779091	2151.895586	99.948116	42	1807	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1989	-1.533158	0.000000	3	-9.615473e-05	-7.758208e-01	inf	48.404491	0.000000	0.000014	2309.340940	2310.457769	99.951662	42	1810	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1710	-2.555264	0.000000	5	-1.915719e-03	-7.758208e-01	inf	41.731804	0.000000	0.000067	1296.851333	1297.944004	99.915815	31	1710	3
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1810	-2.555264	0.000000	5	-7.435561e-05	-7.758208e-01	inf	47.590702	0.000000	0.000017	1927.384020	1928.493177	99.942486	42	1776	2
	0.310000	0.500000	1.000000	1	12	40	0	1	0	90	0	1910	-2.555264	0.000000	5	-3.464011e-04	-7.758208e-01	inf	48.457355	0.000000	0.000014	2109.643234	2110.757465	99.947212	42	1800	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1700	-0.511053	0.000000	1	-8.295933e-05	-5.109042e-01	inf	17.833923	0.000000	0.016467	623.750562	624.785300	99.834385	6	1489	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1389	-1.533158	0.000000	3	-3.399468e-02	-6.914767e-01	inf	21.445618	0.000000	0.007169	299.077817	300.074325	99.667913	4	1389	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1489	-1.533158	0.000000	3	-2.837369e-02	-7.096900e-01	inf	24.017012	0.000000	0.003966	316.243323	317.230046	99.688957	4	1489	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1589	-1.533158	0.000000	3	-2.293193e-02	-7.355858e-01	inf	27.677067	0.000000	0.001707	474.586894	475.649257	99.776650	5	1589	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1689	-1.533158	0.000000	3	-1.487615e-02	-7.558226e-01	inf	33.020657	0.000000	0.000499	380.343421	381.432704	99.714423	4	1689	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1789	-1.533158	0.000000	3	-2.596049e-03	-7.723525e-01	inf	44.857487	0.000000	0.000033	399.319398	400.428554	99.723008	4	1789	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1889	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1127.667165	1128.784436	99.901020	9	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1989	-1.533158	0.000000	3	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1039.586010	1040.703811	99.892592	8	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1711	-2.555264	0.000000	5	-1.513940e-02	-7.612779e-01	inf	35.332100	0.000000	0.000293	382.893957	383.989434	99.714712	4	1711	3
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1811	-2.555264	0.000000	5	-2.022725e-04	-7.758208e-01	inf	48.400898	0.000000	0.000014	5534.916364	5536.033778	99.979816	42	1810	2
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	1911	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1258.836584	1259.951502	99.911511	10	1811	0
	0.310000	0.500000	1.000000	11	12	40	0	1	0	90	0	2011	-2.555264	0.000000	5	-8.295933e-05	-7.758208e-01	inf	48.399628	0.000000	0.000014	1184.132870	1185.248085	99.905909	9	1811	0
MKL Double 
	 h 	 gm 	 fe 	 nb_cntr_point 	 eps 	 max_refin_loop 	 guess_M0 	 cnvgce_trace_Resdl 	 intgr_Gauss_Trapez_Zolot 	 cntr_ratio 	 Run_Q_M0 	 M0 	 Emin 	 Emax 	 Scaling_Emin 	 Found Emin 	 Found Emax 	 PSNR0 	 PSNR 	 MSE0 	 MSE	 Solver time  	 Totale time 	 EigenAnalysis % 	 #Iterations 	 Nh 	  info 
